task_id,model,dataset,q,loss_fraction,replicate,thinning_seed,model_p3_genes,dataset_available_genes,potential_evaluated_genes,evaluated_genes,input_cells,evaluated_cells,dropped_cells,evaluated_cell_fraction,native_returned_genes,evaluated_gene_order_sha256,evaluated_source_row_order_sha256,task_summary_sha256,model_full_available_mae,model_full_available_mse,model_gene_spearman,model_masked_mae,model_masked_mse,model_n_gene_spearman_valid,model_n_masked,model_n_sample_spearman_valid,model_prediction_sd,model_recovery_index,model_sample_spearman,model_sd_ratio,model_sd_ratio_abs_error,model_target_sd,model_true_zero_mae,model_true_zero_mse,model_true_zero_positive_fraction,baseline_full_available_mae,baseline_full_available_mse,baseline_gene_spearman,baseline_masked_mae,baseline_masked_mse,baseline_n_gene_spearman_valid,baseline_n_masked,baseline_n_sample_spearman_valid,baseline_prediction_sd,baseline_recovery_index,baseline_sample_spearman,baseline_sd_ratio,baseline_sd_ratio_abs_error,baseline_target_sd,baseline_true_zero_mae,baseline_true_zero_mse,baseline_true_zero_positive_fraction,full_mse_gain_vs_corrupted,masked_mae_gain_vs_corrupted,masked_mse_gain_vs_corrupted,recovery_gain_vs_corrupted
10,scprint2,internal_test,0.7,0.30000000000000004,1,2026092111,14521,16384,14521,14521,5000,4995,5,0.999,19999,416471797e944156bbd5b6d8620dc20c328c091bb6a33dadc8237f19137000da,3e7e7c9737512007f4f8b95f670ea0dfa1fb6690d5be31bc4e6b7cba6d8e0dbf,94f87a96d0aff859a30c29c3408d5ab4fbac1f5328a7289f41607af39c6ac3ee,0.47999870777130127,0.26738759875297546,0.8532373041059346,0.6605762839317322,0.6343826055526733,14087,1847236,4991,0.07328484207391739,-1.679024679166364,0.18777214518767668,0.15060066178932502,0.849399338210675,0.48661699891090393,0.4582538604736328,0.2120208740234375,1.0,0.050615884363651276,0.043578941375017166,,1.1114819049835205,1.4721872806549072,0,1847236,0,0.0,-5.217109395351855,,0.0,1.0,0.48661699891090393,0.0,0.0,0.0,-0.2238086573779583,0.45090562105178833,0.8378046751022339,3.538084716185491
10,scprint2,internal_test,0.7,0.30000000000000004,2,2026092112,14521,16384,14521,14521,5000,4995,5,0.999,19999,416471797e944156bbd5b6d8620dc20c328c091bb6a33dadc8237f19137000da,f01ba02bf1b8331ce3f35450ada2733dad721abeea0c4f472e3242ae5e9a034f,94f87a96d0aff859a30c29c3408d5ab4fbac1f5328a7289f41607af39c6ac3ee,0.47997918725013733,0.2673763334751129,0.8523135602363645,0.660793662071228,0.6348926424980164,14060,1847670,4993,0.07354412972927094,-1.6781705705299572,0.18734277362201177,0.1510486968367647,0.8489513031632353,0.48689019680023193,0.45823776721954346,0.21201017498970032,1.0,0.05062518268823624,0.043609894812107086,,1.1117514371871948,1.4730533361434937,0,1847670,0,0.0,-5.213787701426707,,0.0,1.0,0.48689019680023193,0.0,0.0,0.0,-0.22376643866300583,0.4509577751159668,0.8381606936454773,3.5356171308967497
10,scprint2,internal_test,0.7,0.30000000000000004,3,2026092113,14521,16384,14521,14521,5000,4995,5,0.999,19999,416471797e944156bbd5b6d8620dc20c328c091bb6a33dadc8237f19137000da,3e7e7c9737512007f4f8b95f670ea0dfa1fb6690d5be31bc4e6b7cba6d8e0dbf,94f87a96d0aff859a30c29c3408d5ab4fbac1f5328a7289f41607af39c6ac3ee,0.47999307513237,0.26738351583480835,0.8520463822309454,0.6609185934066772,0.6352291703224182,14096,1847364,4993,0.07312741130590439,-1.6785505855890341,0.1872321070364766,0.15016368232196653,0.8498363176780335,0.4869846701622009,0.4582425355911255,0.21201220154762268,1.0,0.050608374178409576,0.04360037297010422,,1.1117992401123047,1.4732521772384644,0,1847364,0,0.0,-5.212215475022151,,0.0,1.0,0.4869846701622009,0.0,0.0,0.0,-0.22378314286470413,0.45088064670562744,0.8380230069160461,3.533664889433117
10,scprint2,internal_test,0.7,0.30000000000000004,4,2026092114,14521,16384,14521,14521,5000,4995,5,0.999,19999,416471797e944156bbd5b6d8620dc20c328c091bb6a33dadc8237f19137000da,3e7e7c9737512007f4f8b95f670ea0dfa1fb6690d5be31bc4e6b7cba6d8e0dbf,94f87a96d0aff859a30c29c3408d5ab4fbac1f5328a7289f41607af39c6ac3ee,0.47997167706489563,0.26737433671951294,0.8537479382058338,0.6607465744018555,0.6349536180496216,14070,1846529,4988,0.07309716939926147,-1.6772798800746491,0.1866204252731916,0.1500985323508126,0.8499014676491874,0.48699456453323364,0.4582293629646301,0.21200163662433624,1.0,0.05061040818691254,0.04358166828751564,,1.1115673780441284,1.4727448225021362,0,1846529,0,0.0,-5.2098237882013905,,0.0,1.0,0.48699456453323364,0.0,0.0,0.0,-0.2237926684319973,0.45082080364227295,0.8377912044525146,3.5325439081267413
10,scprint2,internal_test,0.7,0.30000000000000004,5,2026092115,14521,16384,14521,14521,5000,4995,5,0.999,19999,416471797e944156bbd5b6d8620dc20c328c091bb6a33dadc8237f19137000da,3e7e7c9737512007f4f8b95f670ea0dfa1fb6690d5be31bc4e6b7cba6d8e0dbf,94f87a96d0aff859a30c29c3408d5ab4fbac1f5328a7289f41607af39c6ac3ee,0.47999969124794006,0.2673977315425873,0.8521565415863755,0.6607638597488403,0.6347244381904602,14099,1848126,4989,0.07323267310857773,-1.6799958561815105,0.1867440527047997,0.15048019252895173,0.8495198074710483,0.4866598844528198,0.4582526683807373,0.2120225727558136,1.0,0.05063575878739357,0.04361514374613762,,1.1117290258407593,1.4727792739868164,0,1848126,0,0.0,-5.218513285241276,,0.0,1.0,0.4866598844528198,0.0,0.0,0.0,-0.22378258779644966,0.45096516609191895,0.8380548357963562,3.538517429059765
11,scprint2,internal_test,0.5,0.5,1,2026092121,14521,16384,14521,14521,5000,4946,54,0.9892,19999,416471797e944156bbd5b6d8620dc20c328c091bb6a33dadc8237f19137000da,85a5fd01cc0748f4f246c6c2b870c442379315bbd699f4521f6c04012f09c3fd,5247a88af6f96519bb053a01a36a690b422fc3f4f69a2da31596ee4b2519bee2,0.4992484450340271,0.2914867103099823,0.8510520493137081,0.6691742539405823,0.6620540022850037,14206,3292281,4946,0.06130174547433853,-1.6673445064981287,0.2542374146788719,0.1230454867664257,0.8769545132335743,0.49820393323898315,0.4736000895500183,0.2255757451057434,1.0,0.0801357552409172,0.08420848846435547,,1.1368765830993652,1.5406959056854248,0,3292281,0,0.0,-5.207298416791496,,0.0,1.0,0.49820393323898315,0.0,0.0,0.0,-0.20727822184562683,0.46770232915878296,0.8786419034004211,3.5399539102933675
11,scprint2,internal_test,0.5,0.5,2,2026092122,14521,16384,14521,14521,5000,4947,53,0.9894,19999,416471797e944156bbd5b6d8620dc20c328c091bb6a33dadc8237f19137000da,c956326248fb206c8ab13d1512b917e8d6cd8f342bf49c8a05d5c693f895cb55,5247a88af6f96519bb053a01a36a690b422fc3f4f69a2da31596ee4b2519bee2,0.49925756454467773,0.2915014326572418,0.8517749842711994,0.6694616079330444,0.6623982191085815,14216,3291582,4947,0.06128411740064621,-1.6696881526401324,0.2542883225375151,0.12303215325350303,0.876967846746497,0.4981146454811096,0.47361111640930176,0.22558727860450745,1.0,0.08012935519218445,0.084213025867939,,1.1372225284576416,1.5413925647735596,0,3291582,0,0.0,-5.212331721364449,,0.0,1.0,0.4981146454811096,0.0,0.0,0.0,-0.20728840678930283,0.46776092052459717,0.878994345664978,3.5426435687243165
11,scprint2,internal_test,0.5,0.5,3,2026092123,14521,16384,14521,14521,5000,4953,47,0.9906,19999,416471797e944156bbd5b6d8620dc20c328c091bb6a33dadc8237f19137000da,0ac316ab102bf90e6213e46f8cc28b0de340201ac998152eb93655cb86947984,5247a88af6f96519bb053a01a36a690b422fc3f4f69a2da31596ee4b2519bee2,0.49934861063957214,0.291660338640213,0.8492707043131268,0.6695891618728638,0.6632083654403687,14187,3294056,4953,0.06125304475426674,-1.665160056695127,0.25427889950296245,0.12279037663935437,0.8772096233606457,0.49884238839149475,0.4736839532852173,0.22565805912017822,1.0,0.08008760958909988,0.08422505110502243,,1.1373780965805054,1.5424737930297852,0,3294056,0,0.0,-5.198564065084367,,0.0,1.0,0.49884238839149475,0.0,0.0,0.0,-0.20743528753519058,0.4677889347076416,0.8792654275894165,3.5334040083892404
11,scprint2,internal_test,0.5,0.5,4,2026092124,14521,16384,14521,14521,5000,4949,51,0.9898,19999,416471797e944156bbd5b6d8620dc20c328c091bb6a33dadc8237f19137000da,8723e78a0e2b987a065c41a0283e9da2d28982a59f3a2b38334818cbb13e867a,5247a88af6f96519bb053a01a36a690b422fc3f4f69a2da31596ee4b2519bee2,0.4992774426937103,0.2915537357330322,0.8498618148876901,0.6695258617401123,0.6628016233444214,14203,3289567,4949,0.06116042286157608,-1.6676899828610203,0.2549744747973151,0.12270051251089442,0.8772994874891056,0.4984528720378876,0.47363007068634033,0.22560611367225647,1.0,0.08009123802185059,0.08416754752397537,,1.1372454166412354,1.5417827367782593,0,3289567,0,0.0,-5.20547418381037,,0.0,1.0,0.4984528720378876,0.0,0.0,0.0,-0.20738618820905685,0.46771955490112305,0.8789811134338379,3.53778420094935
11,scprint2,internal_test,0.5,0.5,5,2026092125,14521,16384,14521,14521,5000,4948,52,0.9896,19999,416471797e944156bbd5b6d8620dc20c328c091bb6a33dadc8237f19137000da,3a4babdb2fc1c276c4db1ccc4064828b4f7a4f414ba8286d5999f7fcc93d4a2d,5247a88af6f96519bb053a01a36a690b422fc3f4f69a2da31596ee4b2519bee2,0.49928998947143555,0.2915526032447815,0.8512083741179736,0.6691204905509949,0.6621360778808594,14196,3291993,4948,0.06126509979367256,-1.6661215591481136,0.2539858430251001,0.12293611730062876,0.8770638826993713,0.49834907054901123,0.473635196685791,0.22560958564281464,1.0,0.08010604232549667,0.08417940139770508,,1.1368592977523804,1.5408023595809937,0,3291993,0,0.0,-5.204112004306663,,0.0,1.0,0.49834907054901123,0.0,0.0,0.0,-0.20737320184707642,0.4677388072013855,0.8786662817001343,3.5379904451585493
12,scprint2,baron_pancreas,0.85,0.15000000000000002,1,2026092201,14521,13762,13596,13596,5000,5000,0,1.0,19999,aaae2a02b7e47fbbe607c93e86f82e60bb16c5f6c6f1fa28c7737faf70453e3d,a3d44437f284b46e5d827df6101e63efe16f752040ad67db809c061bc367bde5,7e0f35a6832f2c74a6ce5c60eb4ff9cf25383ff3873725de4c352078a8a0bce3,0.5007033348083496,0.27952829003334045,0.8500198299280243,0.7343152761459351,0.6431851983070374,12196,840200,4971,0.08381274342536926,-4.081485840141284,0.10331596584150296,0.23557944577840115,0.7644205542215988,0.3557727336883545,0.47181597352027893,0.22429890930652618,1.0,0.031071336939930916,0.023001834750175476,,1.2171674966812134,1.6080713272094727,0,840200,0,0.0,-11.70457047310868,,0.0,1.0,0.3557727336883545,0.0,0.0,0.0,-0.256526455283165,0.4828522205352783,0.9648861289024353,7.623084632967395
12,scprint2,baron_pancreas,0.85,0.15000000000000002,2,2026092202,14521,13762,13596,13596,5000,5000,0,1.0,19999,aaae2a02b7e47fbbe607c93e86f82e60bb16c5f6c6f1fa28c7737faf70453e3d,a3d44437f284b46e5d827df6101e63efe16f752040ad67db809c061bc367bde5,7e0f35a6832f2c74a6ce5c60eb4ff9cf25383ff3873725de4c352078a8a0bce3,0.5006893873214722,0.27951011061668396,0.8500221216177305,0.7348009943962097,0.6441413760185242,12157,840092,4972,0.0838012844324112,-4.079915141629655,0.10421320324634753,0.2353359664740311,0.7646640335259689,0.3560921251773834,0.47180160880088806,0.22428567707538605,1.0,0.03105892241001129,0.02300923876464367,,1.217603325843811,1.609359622001648,0,840092,0,0.0,-11.691950271330564,,0.0,1.0,0.3560921251773834,0.0,0.0,0.0,-0.2565008718520403,0.4828023314476013,0.9652182459831238,7.612035129700908
12,scprint2,baron_pancreas,0.85,0.15000000000000002,3,2026092203,14521,13762,13596,13596,5000,5000,0,1.0,19999,aaae2a02b7e47fbbe607c93e86f82e60bb16c5f6c6f1fa28c7737faf70453e3d,a3d44437f284b46e5d827df6101e63efe16f752040ad67db809c061bc367bde5,7e0f35a6832f2c74a6ce5c60eb4ff9cf25383ff3873725de4c352078a8a0bce3,0.5007368326187134,0.2795647382736206,0.8507191510746729,0.7337318062782288,0.6422387361526489,12204,841505,4961,0.08349842578172684,-4.080285154875596,0.1029991799603423,0.23484108839831103,0.765158911601689,0.35555288195610046,0.4718383550643921,0.22432106733322144,1.0,0.0310869999229908,0.02300962433218956,,1.2164701223373413,1.6062171459197998,0,841505,0,0.0,-11.705619674711599,,0.0,1.0,0.35555288195610046,0.0,0.0,0.0,-0.25655511394143105,0.48273831605911255,0.9639784097671509,7.625334519836003
12,scprint2,baron_pancreas,0.85,0.15000000000000002,4,2026092204,14521,13762,13596,13596,5000,5000,0,1.0,19999,aaae2a02b7e47fbbe607c93e86f82e60bb16c5f6c6f1fa28c7737faf70453e3d,a3d44437f284b46e5d827df6101e63efe16f752040ad67db809c061bc367bde5,7e0f35a6832f2c74a6ce5c60eb4ff9cf25383ff3873725de4c352078a8a0bce3,0.5007030963897705,0.27953028678894043,0.8504650527510501,0.734596848487854,0.6436403393745422,12179,840623,4963,0.08413775265216827,-4.081239940033403,0.10480493697440708,0.236403624974293,0.763596375025707,0.3559072017669678,0.47181403636932373,0.22429697215557098,1.0,0.031065845862030983,0.02301267348229885,,1.2174328565597534,1.6088122129440308,0,840623,0,0.0,-11.700821207646122,,0.0,1.0,0.3559072017669678,0.0,0.0,0.0,-0.2565176133066416,0.4828360080718994,0.9651718735694885,7.619581267612719
12,scprint2,baron_pancreas,0.85,0.15000000000000002,5,2026092205,14521,13762,13596,13596,5000,5000,0,1.0,19999,aaae2a02b7e47fbbe607c93e86f82e60bb16c5f6c6f1fa28c7737faf70453e3d,a3d44437f284b46e5d827df6101e63efe16f752040ad67db809c061bc367bde5,7e0f35a6832f2c74a6ce5c60eb4ff9cf25383ff3873725de4c352078a8a0bce3,0.5006375908851624,0.27944594621658325,0.8496649839507907,0.7343168258666992,0.6433746814727783,12206,840256,4968,0.08370393514633179,-4.073849197391777,0.10348541007342357,0.2350621316899237,0.7649378683100763,0.35609281063079834,0.471763014793396,0.2242487221956253,1.0,0.031061014160513878,0.022996943444013596,,1.2170549631118774,1.6080243587493896,0,840256,0,0.0,-11.681371115428679,,0.0,1.0,0.35609281063079834,0.0,0.0,0.0,-0.25644900277256966,0.4827381372451782,0.9646496772766113,7.607521918036902
13,scprint2,baron_pancreas,0.7,0.30000000000000004,1,2026092211,14521,13762,13596,13596,5000,5000,0,1.0,19999,aaae2a02b7e47fbbe607c93e86f82e60bb16c5f6c6f1fa28c7737faf70453e3d,a3d44437f284b46e5d827df6101e63efe16f752040ad67db809c061bc367bde5,7c706ac620f3c424a766697442f369e80ca4f80cd44c3961dc6d8a29a21f0b92,0.5155122876167297,0.2987971007823944,0.8374678745871587,0.748367190361023,0.6790789365768433,12621,1766601,5000,0.07719561457633972,-3.80744408764102,0.15272471539838794,0.20539488314181684,0.7946051168581831,0.3758400082588196,0.48355215787887573,0.23511545360088348,1.0,0.05757998302578926,0.05113184452056885,,1.242112636566162,1.68410062789917,0,1766601,0,0.0,-10.922354192575138,,0.0,1.0,0.3758400082588196,0.0,0.0,0.0,-0.24766525626182556,0.49374544620513916,1.0050216913223267,7.114910104934118
13,scprint2,baron_pancreas,0.7,0.30000000000000004,2,2026092212,14521,13762,13596,13596,5000,5000,0,1.0,19999,aaae2a02b7e47fbbe607c93e86f82e60bb16c5f6c6f1fa28c7737faf70453e3d,a3d44437f284b46e5d827df6101e63efe16f752040ad67db809c061bc367bde5,7c706ac620f3c424a766697442f369e80ca4f80cd44c3961dc6d8a29a21f0b92,0.5154315829277039,0.2986966371536255,0.8389398254856767,0.7483288645744324,0.6790116429328918,12625,1767808,5000,0.07693386822938919,-3.80196227275313,0.1544938482136844,0.20459185052326226,0.7954081494767378,0.3760358393192291,0.48349347710609436,0.2350601702928543,1.0,0.057596586644649506,0.051153264939785004,,1.2419209480285645,1.6837693452835083,0,1767808,0,0.0,-10.907596808128284,,0.0,1.0,0.3760358393192291,0.0,0.0,0.0,-0.24754337221384048,0.4935920834541321,1.0047577023506165,7.105634535375154
13,scprint2,baron_pancreas,0.7,0.30000000000000004,3,2026092213,14521,13762,13596,13596,5000,5000,0,1.0,19999,aaae2a02b7e47fbbe607c93e86f82e60bb16c5f6c6f1fa28c7737faf70453e3d,a3d44437f284b46e5d827df6101e63efe16f752040ad67db809c061bc367bde5,7c706ac620f3c424a766697442f369e80ca4f80cd44c3961dc6d8a29a21f0b92,0.5154770016670227,0.2987461984157562,0.8371490942463307,0.7487714886665344,0.679715096950531,12617,1768634,5000,0.07642416656017303,-3.807632815587036,0.1523798567796808,0.20325109719170284,0.7967489028082971,0.37600862979888916,0.48352742195129395,0.23508961498737335,1.0,0.057638607919216156,0.05122053623199463,,1.2424869537353516,1.6851547956466675,0,1768634,0,0.0,-10.919119541763557,,0.0,1.0,0.37600862979888916,0.0,0.0,0.0,-0.2475256621837616,0.49371546506881714,1.0054396986961365,7.111486726176521
13,scprint2,baron_pancreas,0.7,0.30000000000000004,4,2026092214,14521,13762,13596,13596,5000,5000,0,1.0,19999,aaae2a02b7e47fbbe607c93e86f82e60bb16c5f6c6f1fa28c7737faf70453e3d,a3d44437f284b46e5d827df6101e63efe16f752040ad67db809c061bc367bde5,7c706ac620f3c424a766697442f369e80ca4f80cd44c3961dc6d8a29a21f0b92,0.5155097842216492,0.2987860441207886,0.8361926377616888,0.7486448884010315,0.6795623898506165,12641,1767461,5000,0.0761597529053688,-3.808686835445646,0.15373374596774844,0.20259284636794356,0.7974071536320564,0.3759251832962036,0.48356035351753235,0.23512223362922668,1.0,0.0576087087392807,0.051173292100429535,,1.2423425912857056,1.6847327947616577,0,1767461,0,0.0,-10.921425512078146,,0.0,1.0,0.3759251832962036,0.0,0.0,0.0,-0.24761275202035904,0.4936977028846741,1.0051704049110413,7.1127386766325005
13,scprint2,baron_pancreas,0.7,0.30000000000000004,5,2026092215,14521,13762,13596,13596,5000,5000,0,1.0,19999,aaae2a02b7e47fbbe607c93e86f82e60bb16c5f6c6f1fa28c7737faf70453e3d,a3d44437f284b46e5d827df6101e63efe16f752040ad67db809c061bc367bde5,7c706ac620f3c424a766697442f369e80ca4f80cd44c3961dc6d8a29a21f0b92,0.5154418349266052,0.29869189858436584,0.8384070824304395,0.7481051087379456,0.6786463856697083,12623,1765484,5000,0.07707395404577255,-3.803689385393869,0.15388697449359334,0.20505639982597537,0.7949436001740247,0.37586709856987,0.4835054874420166,0.23506788909435272,1.0,0.05755113437771797,0.05107996240258217,,1.2417500019073486,1.6832196712493896,0,1765484,0,0.0,-10.91439995674283,,0.0,1.0,0.37586709856987,0.0,0.0,0.0,-0.24761193618178368,0.4936448931694031,1.0045732855796814,7.110710571348961
14,scprint2,baron_pancreas,0.5,0.5,1,2026092221,14521,13762,13596,13596,5000,5000,0,1.0,19999,aaae2a02b7e47fbbe607c93e86f82e60bb16c5f6c6f1fa28c7737faf70453e3d,a3d44437f284b46e5d827df6101e63efe16f752040ad67db809c061bc367bde5,6825c384d918602ccee6126daa2872770a3606e9e69df7b5ea67289f41a41aec,0.5372707843780518,0.32848089933395386,0.8164198995558816,0.7730342149734497,0.7429115772247314,12903,3180516,5000,0.06520158052444458,-3.452080892567608,0.20942752771092873,0.159614037588714,0.8403859624112859,0.4084952771663666,0.5005025267601013,0.2512910068035126,1.0,0.09088192135095596,0.10048352181911469,,1.2819740772247314,1.8103253841400146,0,3180516,0,0.0,-9.848821446784108,,0.0,1.0,0.4084952771663666,0.0,0.0,0.0,-0.22799737751483917,0.5089398622512817,1.0674138069152832,6.3967405542165
14,scprint2,baron_pancreas,0.5,0.5,2,2026092222,14521,13762,13596,13596,5000,5000,0,1.0,19999,aaae2a02b7e47fbbe607c93e86f82e60bb16c5f6c6f1fa28c7737faf70453e3d,a3d44437f284b46e5d827df6101e63efe16f752040ad67db809c061bc367bde5,6825c384d918602ccee6126daa2872770a3606e9e69df7b5ea67289f41a41aec,0.537285566329956,0.32851773500442505,0.8180059452866216,0.7734038233757019,0.7437463402748108,12891,3178623,5000,0.06507238745689392,-3.4489535357978465,0.20884572442755028,0.15915242309308497,0.840847576906915,0.40886834263801575,0.5005181431770325,0.25130659341812134,1.0,0.09088626503944397,0.1005084216594696,,1.282392978668213,1.8117060661315918,0,3178623,0,0.0,-9.837291791935874,,0.0,1.0,0.40886834263801575,0.0,0.0,0.0,-0.22800931334495544,0.508989155292511,1.067959725856781,6.388338256138027
14,scprint2,baron_pancreas,0.5,0.5,3,2026092223,14521,13762,13596,13596,5000,5000,0,1.0,19999,aaae2a02b7e47fbbe607c93e86f82e60bb16c5f6c6f1fa28c7737faf70453e3d,a3d44437f284b46e5d827df6101e63efe16f752040ad67db809c061bc367bde5,6825c384d918602ccee6126daa2872770a3606e9e69df7b5ea67289f41a41aec,0.5372888445854187,0.32848986983299255,0.8181544628082874,0.7731140851974487,0.7431544065475464,12867,3179796,5000,0.06502509862184525,-3.4505224382501547,0.20987666515061934,0.15912814070150189,0.8408718592984981,0.4086335599422455,0.5005209445953369,0.25130802392959595,1.0,0.09087110310792923,0.1004815399646759,,1.2821474075317383,1.8108845949172974,0,3179796,0,0.0,-9.844829084984159,,0.0,1.0,0.4086335599422455,0.0,0.0,0.0,-0.22800832986831665,0.5090333223342896,1.067730188369751,6.394306646734004
14,scprint2,baron_pancreas,0.5,0.5,4,2026092224,14521,13762,13596,13596,5000,5000,0,1.0,19999,aaae2a02b7e47fbbe607c93e86f82e60bb16c5f6c6f1fa28c7737faf70453e3d,a3d44437f284b46e5d827df6101e63efe16f752040ad67db809c061bc367bde5,6825c384d918602ccee6126daa2872770a3606e9e69df7b5ea67289f41a41aec,0.5372657179832458,0.3284827172756195,0.8197253724601646,0.7732357978820801,0.7432166337966919,12897,3179093,5000,0.06506551057100296,-3.4545485719336435,0.20877679354551615,0.15929237260342177,0.8407076273965782,0.4084659516811371,0.5004990100860596,0.25128763914108276,1.0,0.09085243940353394,0.1004510447382927,,1.2821377515792847,1.8107229471206665,0,3179093,0,0.0,-9.852762103909395,,0.0,1.0,0.4084659516811371,0.0,0.0,0.0,-0.2280316725373268,0.5089019536972046,1.0675063133239746,6.398213531975752
14,scprint2,baron_pancreas,0.5,0.5,5,2026092225,14521,13762,13596,13596,5000,5000,0,1.0,19999,aaae2a02b7e47fbbe607c93e86f82e60bb16c5f6c6f1fa28c7737faf70453e3d,a3d44437f284b46e5d827df6101e63efe16f752040ad67db809c061bc367bde5,6825c384d918602ccee6126daa2872770a3606e9e69df7b5ea67289f41a41aec,0.5372778177261353,0.32849687337875366,0.8187290300201274,0.7731021046638489,0.7432085275650024,12888,3179210,5000,0.06491396576166153,-3.4485090002437317,0.2090123059661626,0.15881445802423597,0.841185541975764,0.40874090790748596,0.5005097389221191,0.25129830837249756,1.0,0.09087026119232178,0.10047072917222977,,1.2820478677749634,1.8107155561447144,0,3179210,0,0.0,-9.838121670619005,,0.0,1.0,0.40874090790748596,0.0,0.0,0.0,-0.2280261442065239,0.5089457631111145,1.067507028579712,6.389612670375273
15,scprint2,zheng68k,0.85,0.15000000000000002,1,2026092301,14521,15683,14312,14312,5000,4988,12,0.9976,19999,9c714c495bb9b1fafb76db162cae637109422a64357d31a0f332b6d125810d80,b62bf63caa05c5e011f9c60797ed1d1ea3bf754b5a601d5cfec4a9524bc77456,2298d3ec16e362477ff6a24c4c448164f083c23f21a79edfad1a323f4884d370,0.5447607636451721,0.35065144300460815,0.9163932118673856,1.634691596031189,2.791624069213867,9293,273477,3973,0.07706823199987411,-20.96868278039683,0.14588475249005697,0.2161966389114711,0.7838033610885289,0.35647284984588623,0.5033040642738342,0.2534947395324707,1.0,0.013565567322075367,0.019396064803004265,,2.154083728790283,4.767149925231934,0,273477,0,0.0,-36.5150815000333,,0.0,1.0,0.35647284984588623,0.0,0.0,0.0,-0.3312553782016039,0.5193921327590942,1.9755258560180664,15.546398719636468
15,scprint2,zheng68k,0.85,0.15000000000000002,2,2026092302,14521,15683,14312,14312,5000,4990,10,0.998,19999,9c714c495bb9b1fafb76db162cae637109422a64357d31a0f332b6d125810d80,b5d9b1a24027c66b682cae0ae29f7b5ac5e607a92a1969b69f86e96a3c8a2075,2298d3ec16e362477ff6a24c4c448164f083c23f21a79edfad1a323f4884d370,0.5447470545768738,0.35063961148262024,0.9152003881734965,1.637054443359375,2.7992055416107178,9363,272292,3923,0.0778653472661972,-21.069652300044638,0.14460955856881733,0.21863746119784486,0.7813625388021551,0.35613909363746643,0.5033016204833984,0.2534925937652588,1.0,0.013531826436519623,0.01935112290084362,,2.156714916229248,4.778255462646484,0,272292,0,0.0,-36.67298795811767,,0.0,1.0,0.35613909363746643,0.0,0.0,0.0,-0.3312884885817766,0.519660472869873,1.9790499210357666,15.603335658073036
15,scprint2,zheng68k,0.85,0.15000000000000002,3,2026092303,14521,15683,14312,14312,5000,4989,11,0.9978,19999,9c714c495bb9b1fafb76db162cae637109422a64357d31a0f332b6d125810d80,f08cdb5bec5d745eeea6f73cfd9fad0324c1c626a09d2fa4ee3022a8b909ce60,2298d3ec16e362477ff6a24c4c448164f083c23f21a79edfad1a323f4884d370,0.544766366481781,0.3506702184677124,0.9131727862624941,1.6358716487884521,2.7957541942596436,9344,274407,3920,0.07759198546409607,-20.99557210411013,0.145904407806915,0.2176381389928921,0.7823618610071079,0.35651832818984985,0.5033106207847595,0.2535014748573303,1.0,0.013596227392554283,0.019478164613246918,,2.155522108078003,4.773380279541016,0,274407,0,0.0,-36.55452833963664,,0.0,1.0,0.35651832818984985,0.0,0.0,0.0,-0.3311920538544655,0.5196504592895508,1.977626085281372,15.558956235526509
15,scprint2,zheng68k,0.85,0.15000000000000002,4,2026092304,14521,15683,14312,14312,5000,4986,14,0.9972,19999,9c714c495bb9b1fafb76db162cae637109422a64357d31a0f332b6d125810d80,9fdf6d6cf8f3ecb9dc14a7147b9fe0bd249686bb85dd1fd97a63b85f8a6c4265,2298d3ec16e362477ff6a24c4c448164f083c23f21a79edfad1a323f4884d370,0.5447484850883484,0.35063084959983826,0.9152514741313187,1.6349889039993286,2.7929673194885254,9314,273601,3945,0.076969213783741,-20.915069509329463,0.14587536332814874,0.21560337237275318,0.7843966276272468,0.35699447989463806,0.5032896995544434,0.2534814178943634,1.0,0.013570976443588734,0.019415052607655525,,2.1543025970458984,4.768464088439941,0,273601,0,0.0,-36.41584128884112,,0.0,1.0,0.35699447989463806,0.0,0.0,0.0,-0.33121579699218273,0.5193136930465698,1.975496768951416,15.500771779511659
15,scprint2,zheng68k,0.85,0.15000000000000002,5,2026092305,14521,15683,14312,14312,5000,4984,16,0.9968,19999,9c714c495bb9b1fafb76db162cae637109422a64357d31a0f332b6d125810d80,83ce105931bc88731039ea8109cb620cee2a71d484071393149fb2715052acc6,2298d3ec16e362477ff6a24c4c448164f083c23f21a79edfad1a323f4884d370,0.5447434186935425,0.35061585903167725,0.9129715316723165,1.6352587938308716,2.7928929328918457,9293,273305,3966,0.0771942287683487,-21.10144671899289,0.1433615079823666,0.21715410345461852,0.7828458965453815,0.3554813265800476,0.5032832622528076,0.2534736692905426,1.0,0.013570266775786877,0.019406810402870178,,2.1546878814697266,4.76904821395874,0,273305,0,0.0,-36.73967263828477,,0.0,1.0,0.3554813265800476,0.0,0.0,0.0,-0.33120904862880707,0.519429087638855,1.9761552810668945,15.638225919291884
